id,en,de,es,fr,phe,kcal,emoji
15227,"Crustaceans, crab, queen, cooked, moist heat","Krebstiere, Krabben, Königin, gekocht, feuchte Hitze","Crustáceos, cangrejo, reina, cocidos, calor húmedo","Crustacés, crabe, reine, cuits, chaleur humide",0.998,115.0,🦀
15221,"Fish, tuna, yellowfin, fresh, cooked, dry heat","Fisch, Thunfisch, Gelbflossen-Thunfisch, frisch, gekocht, trockene Hitze","Pescado, atún, aleta amarilla, fresco, cocido, calor seco","Poisson, thon, albacore, frais, cuit, chaleur sèche",1.09,130.0,🐟
15220,"Fish, tuna, skipjack, fresh, cooked, dry heat","Fisch, Thunfisch, Bonito, frisch, gekocht, trockene Hitze","Pescado, atún, barrilete, fresco, cocido, calor seco","Poisson, thon, listao, frais, cuit, chaleur sèche",1.1,132.0,🐟
15218,"Fish, sunfish, pumpkin seed, cooked, dry heat","Fisch, Mondfisch, Kürbiskerne, gekocht, trockene Hitze","Pescado, pez luna, pepita de calabaza, cocido en seco","Poisson, crapet, graines de courge, cuits, chaleur sèche",0.971,114.0,🐟
15228,"Crustaceans, spiny lobster, mixed species, cooked, moist heat","Krebstiere, Langusten, gemischte Arten, gekocht, feuchte Hitze","Crustáceos, langosta, especies mixtas, cocidas en calor húmedo","Crustacés, langouste, espèces mixtes, cuits, chaleur humide",1.11,143.0,🦞
15219,"Fish, trout, mixed species, cooked, dry heat","Fisch, Forelle, gemischte Arten, gekocht, trockene Hitze","Pescado, trucha, especies mixtas, cocido en calor seco.","Poissons, truites, espèces mixtes, cuits, chaleur sèche",1.04,190.0,🐟
15226,"Crustaceans, crab, dungeness, cooked, moist heat","Krebstiere, Krabben, Dungen, gekocht, feuchte Hitze","Crustáceos, cangrejo, Dungeness, cocidos en calor húmedo.","Crustacés, crabe, dormeur, cuits, chaleur humide",0.939,110.0,🦀
15203,"Fish, monkfish, cooked, dry heat","Fisch, Seeteufel, gekocht, trockene Hitze","Pescado, rape, cocido, calor seco","Poisson, lotte, cuit, chaleur sèche",0.725,97.0,🐟
15217,"Fish, sucker, white, cooked, dry heat","Fisch, Fisch, weiß, gekocht, trockene Hitze","Pescado, lechón, blanco, cocido en seco","Poisson, meunier, blanc, cuit, chaleur sèche",0.839,119.0,🐟
15212,"Fish, salmon, pink, cooked, dry heat","Fisch, Lachs, rosa, gekocht, trockene Hitze","Pescado, salmón, rosado, cocido, calor seco","Poisson, saumon, rose, cuit, chaleur sèche",1.01,153.0,🐟
15204,"Fish, pike, walleye, cooked, dry heat","Fisch, Hecht, Zander, gekocht, trockene Hitze","Pescado, lucio, lucioperca, cocido en seco","Poissons, brochets, dorés, cuits, chaleur sèche",0.958,119.0,🐟
15210,"Fish, salmon, chinook, cooked, dry heat","Fisch, Lachs, Chinook, gekocht, trockene Hitze","Pescado, salmón, chinook, cocido en seco","Poisson, saumon, quinnat, cuit, chaleur sèche",1.0,231.0,🐟
15211,"Fish, salmon, chum, cooked, dry heat","Fisch, Lachs, Kumpel, gekocht, trockene Hitze","Pescado, salmón, chum, cocido en seco","Poisson, saumon, kéta, cuit, chaleur sèche",1.01,154.0,🐟
15209,"Fish, salmon, Atlantic, wild, cooked, dry heat","Fisch, Lachs, Atlantik, Wild, gekocht, trockene Hitze","Pescado, salmón, Atlántico, salvaje, cocido, calor seco","Poisson, saumon, atlantique, sauvage, cuit, chaleur sèche",0.993,182.0,🐟
15192,"Fish, cod, Pacific, cooked, dry heat (may contain additives to retain moisture)","Fisch, Kabeljau, Pazifik, gekocht, trockene Hitze (kann Zusätze zur Feuchtigkeitsspeicherung enthalten)","Pescado, bacalao, Pacífico, cocido, calor seco (puede contener aditivos para retener la humedad)","Poisson, morue, Pacifique, cuit, chaleur sèche (peut contenir des additifs pour retenir l'humidité)",0.73,85.0,🐟
15193,"Fish, cusk, cooked, dry heat","Fisch, Lumb, gekocht, trockene Hitze","Pescado, nabo, cocido, calor seco","Poisson, brosme, cuit, chaleur sèche",0.95,112.0,🐟
15201,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat","Fisch, Makrele, Pazifik und Makrele, gemischte Arten, gekocht, trockene Hitze","Pescado, caballa, pacífico y jurel, especies mixtas, cocido, calor seco","Poissons, maquereaux, Pacifique et carangues, espèces mixtes, cuits, chaleur sèche",1.0,201.0,🐟
15194,"Fish, mahimahi, cooked, dry heat","Fisch, Mahimahi, gekocht, trockene Hitze","Pescado, mahimahi, cocido, calor seco.","Poisson, mahimahi, cuit, chaleur sèche",0.926,109.0,🐟
15202,"Fish, milkfish, cooked, dry heat","Fisch, Milchfisch, gekocht, trockene Hitze","Pescado, chano, cocido, calor seco","Poissons, chanos, cuits, chaleur sèche",1.03,190.0,🥛
15195,"Fish, drum, freshwater, cooked, dry heat","Fisch, Trommel, Süßwasser, gekocht, trockene Hitze","Pescado, tambor, agua dulce, cocido, calor seco","Poisson, fût, eau douce, cuit, chaleur sèche",0.878,153.0,🐟
15184,"Fish, tuna, light, canned in water, without salt, drained solids","Fisch, Thunfisch, hell, in Wasser eingelegt, ohne Salz, abgetropfte Feststoffe","Pescado, atún, light, enlatado en agua, sin sal, sólidos escurridos","Poisson, thon, léger, en conserve dans l'eau, sans sel, égoutté",0.996,116.0,🐟
15176,"Mollusks, squid, mixed species, cooked, fried","Weichtiere, Tintenfische, gemischte Arten, gekocht, gebraten","Moluscos, calamares, especies mixtas, cocidos, fritos","Mollusques, calamars, espèces mixtes, cuits, frits",0.656,175.0,🦑
15179,"Fish, salmon, chinook, smoked, (lox), regular","Fisch, Lachs, Chinook, geräuchert, (Lachs), normal","Pescado, salmón, chinook, ahumado (salmón ahumado), regular","Poisson, saumon, quinnat, fumé, (lox), régulier",0.714,117.0,🐟
15178,"Mollusks, whelk, unspecified, cooked, moist heat","Weichtiere, Wellhornschnecke, nicht näher bezeichnet, gekocht, feuchte Hitze","Moluscos, bocina, sin especificar, cocidos en calor húmedo","Mollusques, buccins, non précisé, cuits, chaleur humide",1.65,275.0,🍽️
15185,"Fish, tuna, white, canned in oil, without salt, drained solids","Fisch, Thunfisch, weiß, in Öl eingelegt, ohne Salz, abgetropfte Feststoffe","Pescado, atún, blanco, enlatado en aceite, sin sal, sólidos escurridos","Poisson, thon, blanc, en conserve dans l'huile, sans sel, égoutté",1.04,186.0,🐟
15177,"Mollusks, whelk, unspecified, raw","Weichtiere, Wellhornschnecke, nicht näher bezeichnet, roh","Moluscos, bocina, sin especificar, cruda","Mollusques, buccins, non précisés, crus",0.824,137.0,🍽️
15186,"Fish, tuna, white, canned in water, without salt, drained solids","Fisch, Thunfisch, weiß, in Wasser eingelegt, ohne Salz, abgetropfte Feststoffe","Pescado, atún, blanco, enlatado en agua, sin sal, sólidos escurridos","Poisson, thon, blanc, en conserve dans l'eau, sans sel, égoutté",0.922,128.0,🐟
15187,"Fish, bass, freshwater, mixed species, cooked, dry heat","Fisch, Barsch, Süßwasser, gemischte Arten, gekocht, trockene Hitze","Pescado, lubina, agua dulce, especies mixtas, cocido, calor seco","Poissons, bars, eau douce, espèces mixtes, cuits, chaleur sèche",0.944,146.0,🐟
15170,"Mollusks, oyster, eastern, canned","Weichtiere, Austern, östlich, in Dosen","Moluscos, ostras, orientales, enlatados","Mollusques, huîtres, orientales, en conserve",0.253,68.0,🍽️
15168,"Mollusks, oyster, eastern, cooked, breaded and fried","Weichtiere, Austern, orientalisch, gekocht, paniert und frittiert","Moluscos, ostras, orientales, cocidos, empanizados y fritos","Mollusques, huîtres, orientales, cuites, panées et frites",0.352,199.0,🍞
15167,"Mollusks, oyster, eastern, wild, raw","Weichtiere, Austern, östlich, wild, roh","Moluscos, ostras, orientales, salvajes, crudas","Mollusques, huîtres, orientales, sauvages, crues",0.207,51.0,🍽️
15169,"Mollusks, oyster, eastern, wild, cooked, moist heat","Weichtiere, Austern, östlich, wild, gekocht, feuchte Hitze","Moluscos, ostras, orientales, salvajes, cocidas, calor húmedo","Mollusques, huîtres, orientales, sauvages, cuites, chaleur humide",0.413,102.0,🍽️
15162,"Mollusks, clam, mixed species, canned, liquid","Weichtiere, Muscheln, gemischte Arten, in Dosen, flüssig","Moluscos, almejas, especies mixtas, en lata, líquido","Mollusques, palourdes, espèces mixtes, en conserve, liquide",0.0,2.0,🍽️
15152,"Crustaceans, shrimp, mixed species, canned","Krebstiere, Garnelen, gemischte Arten, in Dosen","Crustáceos, camarones, especies mixtas, enlatados","Crustacés, crevettes, espèces mixtes, en conserve",0.946,100.0,🦐
15160,"Mollusks, clam, mixed species, canned, drained solids","Weichtiere, Muscheln, gemischte Arten, in Dosen, abgetropfte Feststoffe","Moluscos, almejas, especies mixtas, enlatados, sólidos escurridos","Mollusques, palourdes, espèces mixtes, conserves, solides égouttés",0.925,142.0,🍽️
15159,"Mollusks, clam, mixed species, cooked, moist heat","Weichtiere, Muscheln, gemischte Arten, gekocht, feuchte Hitze","Moluscos, almejas, especies mixtas, cocidas en calor húmedo","Mollusques, palourdes, espèces mixtes, cuites, chaleur humide",0.915,148.0,🍽️
15153,"Crustaceans, shrimp, mixed species, imitation, made from surimi","Krebstiere, Garnelen, gemischte Arten, Imitation, hergestellt aus Surimi","Crustáceos, camarones, especies mixtas, imitación, elaborados a base de surimi","Crustacés, crevettes, espèces mixtes, imitation, à base de surimi",0.486,101.0,🦐
15158,"Mollusks, clam, mixed species, cooked, breaded and fried","Weichtiere, Muscheln, gemischte Arten, gekocht, paniert und frittiert","Moluscos, almejas, especies mixtas, cocidas, empanizadas y fritas","Mollusques, palourdes, espèces mixtes, cuites, panées et frites",0.549,202.0,🍞
15151,"Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)","Krebstiere, Garnelen, gemischte Arten, gekocht, feuchte Hitze (kann Zusätze zur Feuchtigkeitsspeicherung enthalten)","Crustáceos, camarones, especies mixtas, cocidos con calor húmedo (puede contener aditivos para retener la humedad)","Crustacés, crevettes, espèces mixtes, cuits, chaleur humide (peut contenir des additifs pour retenir l'humidité)",0.992,119.0,🦐
15144,"Crustaceans, crab, queen, raw","Krebstiere, Krabbe, Königin, roh","Crustáceos, cangrejo, reina, crudos","Crustacés, crabe, reine, crus",0.781,90.0,🦀
15142,"Crustaceans, crab, blue, crab cakes, home recipe","Krebstiere, Krabben, Blau, Krabbenkuchen, Hausrezept","Crustáceos, cangrejo, azul, croquetas de cangrejo, receta casera","Crustacés, crabe, bleu, beignets de crabe, recette maison",0.87,155.0,🦀
15150,"Crustaceans, shrimp, mixed species, cooked, breaded and fried","Krebstiere, Garnelen, gemischte Arten, gekocht, paniert und frittiert","Crustáceos, camarones, especies mixtas, cocidos, empanizados y fritos","Crustacés, crevettes, espèces mixtes, cuites, panées et frites",0.928,242.0,🍞
15141,"Crustaceans, crab, blue, canned","Krebstiere, Krabben, blau, in Dosen","Crustáceos, cangrejo, azul, enlatados","Crustacés, crabe, bleu, en conserve",0.708,83.0,🦀
15143,"Crustaceans, crab, dungeness, raw","Krebstiere, Krabben, Dungeness, roh","Crustáceos, cangrejo, dungeness, crudos","Crustacés, crabe, dormeur, crus",0.735,86.0,🦀
15038,"Fish, halibut, Greenland, raw","Fisch, Heilbutt, Grönland, roh","Pescado, fletán, Groenlandia, crudo","Poisson, flétan, Groenland, cru",0.561,186.0,🐟
15030,"Fish, gefiltefish, commercial, sweet recipe","Fisch, Gefiltefisch, kommerzielles, süßes Rezept","Pescado, gefiltefish, comercial, receta dulce.","Poisson, gefiltefish, commercial, recette sucrée",0.493,84.0,🐟
15031,"Fish, grouper, mixed species, raw","Fisch, Zackenbarsch, gemischte Arten, roh","Pescado, mero, especies mixtas, crudo","Poisson, mérou, espèces mixtes, cru",0.756,92.0,🐟
15024,"Fish, drum, freshwater, raw","Fisch, Trommel, Süßwasser, roh","Pescado, tambor, agua dulce, crudo","Poisson, tambour, eau douce, cru",0.685,119.0,🐟
15032,"Fish, grouper, mixed species, cooked, dry heat","Fisch, Zackenbarsch, gemischte Arten, gekocht, trockene Hitze","Pescado, mero, especies mixtas, cocido, calor seco","Poissons, mérous, espèces mixtes, cuits, chaleur sèche",0.97,118.0,🐟
15033,"Fish, haddock, raw","Fisch, Schellfisch, roh","Pescado, eglefino, crudo","Poisson, aiglefin, cru",0.738,74.0,🐟
15023,"Fish, mahimahi, raw","Fisch, Mahimahi, roh","Pescado, mahimahi, crudo","Poisson, maimahi, cru",0.722,85.0,🐟
15015,"Fish, cod, Atlantic, raw","Fisch, Kabeljau, Atlantik, roh","Pescado, bacalao, Atlántico, crudo","Poisson, morue, atlantique, cru",0.695,82.0,🐟
15016,"Fish, cod, Atlantic, cooked, dry heat","Fisch, Kabeljau, Atlantik, gekocht, trockene Hitze","Pescado, bacalao, Atlántico, cocido, calor seco","Poisson, morue, atlantique, cuit, chaleur sèche",0.891,105.0,🐟
15013,"Fish, cisco, raw","Fisch, Cisco, roh","Pescado, cisco, crudo","Poisson, cisco, cru",0.741,98.0,🐟
15021,"Fish, croaker, Atlantic, cooked, breaded and fried","Fisch, Croaker, Atlantik, gekocht, paniert und frittiert","Pescado, corvina, atlántico, cocido, empanizado y frito","Poisson, courbine, atlantique, cuit, pané et frit",0.742,221.0,🍞
15022,"Fish, cusk, raw","Fisch, Lumb, roh","Pescado, cusk, crudo","Poisson, brosme, cru",0.742,87.0,🐟
15014,"Fish, cisco, smoked","Fisch, Cisco, geräuchert","Pescado, cisco, ahumado","Poisson, cisco, fumé",0.639,177.0,🐟
15005,"Fish, bluefish, raw","Fisch, Bluefish, roh","Pescado, pescado azul, crudo","Poisson, poisson bleu, cru",0.782,124.0,🐟
15007,"Fish, butterfish, raw","Fisch, Butterfisch, roh","Pescado, pez mantequilla, crudo","Poisson, butterfish, cru",0.675,146.0,🧈
15004,"Fish, bass, striped, raw","Fisch, Barsch, gestreift, roh","Pescado, lubina, rayada, cruda","Poisson, bar, rayé, cru",0.692,97.0,🐟
15006,"Fish, burbot, raw","Fisch, Quappe, roh","Pescado, lota, crudo","Poisson, lotte, cru",0.754,90.0,🐟
15008,"Fish, carp, raw","Fisch, Karpfen, roh","Pescado, carpa, crudo","Poisson, carpe, cru",0.696,127.0,🐟
14632,"Beverages, Meal supplement drink, canned, peanut flavor","Getränke, Nahrungsergänzungsmittel, Dose, Erdnussgeschmack","Bebidas, Bebida complementaria a la comida, enlatada, sabor maní","Boissons, boisson complémentaire de repas, en conserve, saveur d'arachide",0.18,101.0,🥜
14550,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 86 proof","Alkoholisches Getränk, destilliert, alle (Gin, Rum, Wodka, Whiskey) 86 Proof","Bebida alcohólica, destilada, todas (ginebra, ron, vodka, whisky) 86 grados","Boisson alcoolisée distillée, toutes (gin, rhum, vodka, whisky) 86 proof",0.0,250.0,🥃
14548,"Beverages, tea, instant, lemon, with added ascorbic acid","Getränke, Tee, Instant, Zitrone, mit Zusatz von Ascorbinsäure","Bebidas, té, instantáneo, limón, con ácido ascórbico añadido","Boissons, thé, instantané, citron, additionné d'acide ascorbique",0.001,385.0,🍋
14551,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 90 proof","Alkoholisches Getränk, destilliert, alle (Gin, Rum, Wodka, Whiskey) 90 Proof","Bebida alcohólica, destilada, todas (ginebra, ron, vodka, whisky) 90 grados","Boisson alcoolisée distillée, toutes (gin, rhum, vodka, whisky) 90 proof",0.0,263.0,🥃
14243,"Cranberry juice cocktail, bottled, low calorie, with calcium, saccharin and corn sweetener","Cranberry-Saft-Cocktail, abgefüllt, kalorienarm, mit Kalzium, Saccharin und Maissüßstoff","Cóctel de jugo de arándano, embotellado, bajo en calorías, con calcio, sacarina y edulcorante de maíz","Cocktail de jus de canneberge, en bouteille, faible en calories, avec calcium, saccharine et édulcorant de maïs",0.0,19.0,🌽
14245,"Beverages, Eggnog-flavor mix, powder, prepared with whole milk","Getränke, Eierlikör-Geschmacksmischung, Pulver, zubereitet mit Vollmilch","Bebidas, mezcla sabor ponche de huevo, en polvo, preparada con leche entera","Boissons, mélange d'arômes de lait de poule, poudre, préparé avec du lait entier",0.133,95.0,🥚
14222,"Beverages, coffee, instant, with chicory","Getränke, Kaffee, Instant, mit Chicorée","Bebidas, café, instantáneo, con achicoria","Boissons, café, instantané, à la chicorée",0.189,355.0,☕
14209,"Beverages, coffee, brewed, prepared with tap water","Getränke, Kaffee, gebrüht, zubereitet mit Leitungswasser","Bebidas, café, elaborado, preparado con agua del grifo.","Boissons, café, infusées, préparées avec de l'eau du robinet",0.003,1.0,☕
14201,"Beverages, coffee, brewed, prepared with tap water, decaffeinated","Getränke, Kaffee, gebrüht, mit Leitungswasser zubereitet, entkoffeiniert","Bebidas, café, elaborado, preparado con agua del grifo, descafeinado","Boissons, café, infusé, préparé avec de l'eau du robinet, décaféiné",0.003,0.0,☕
14214,"Beverages, coffee, instant, regular, powder","Getränke, Kaffee, Instantkaffee, normal, Pulver","Bebidas, café, instantáneo, regular, en polvo","Boissons, café, instantané, régulier, en poudre",0.262,353.0,☕
14187,"Beverages, Clam and tomato juice, canned","Getränke, Muschel- und Tomatensaft, in Dosen","Bebidas, Jugo de almejas y tomate, enlatado","Boissons, Jus de palourdes et de tomates, en conserve",0.01,48.0,🍅
